distance,bodyCount,name,id,id64,coords,coordsLocked,requirePermit,information,primaryStar,duplicates,anchor_system,anchor_description,permitName
75.4,,NGC 2232 Sector LX-U d2-1,3168699,44971280659.0,"{'x': 654.09375, 'y': -209.71875, 'z': -896.40625}",False,False,{},{},,NGC 2232 Sector CR-L b8-0, OSC III,
15.39,20.0,NGC 2232 CPK 474,28526104,18271729951785.0,"{'x': 654.1875, 'y': -158.75, 'z': -958.1875}",True,False,{},"{'type': 'M (Red dwarf) Star', 'name': 'NGC 2232 CPK 474', 'isScoopable': True}",,NGC 2232 Sector CR-L b8-0, OSC III,
79.55,,NGC 2232 Sector XQ-K b9-2,53728764,5077590680633.0,"{'x': 654.28125, 'y': -75.625, 'z': -922.3125}",False,False,{},"{'type': 'M (Red dwarf) Star', 'name': 'NGC 2232 Sector XQ-K b9-2 A', 'isScoopable': True}",,NGC 2232 Sector CR-L b8-0, OSC III,
59.34,,NGC 2232 Sector ND-R b5-0,31424003,679543972889.0,"{'x': 654.3125, 'y': -134, 'z': -1001.21875}",False,False,{},"{'type': 'M (Red dwarf) Star', 'name': 'NGC 2232 Sector ND-R b5-0 A', 'isScoopable': True}",,NGC 2232 Sector CR-L b8-0, OSC III,
49.42,33.0,NGC 2232 Sector RT-R c4-1,13956859,359804015130.0,"{'x': 654.40625, 'y': -201.25, 'z': -944.53125}",True,False,{},"{'type': 'K (Yellow-Orange) Star', 'name': 'NGC 2232 Sector RT-R c4-1 A', 'isScoopable': True}",,NGC 2232 Sector CR-L b8-0, OSC III,
89.79,2.0,NGC 2232 Sector RP-E b12-1,3217351,2878567162961.0,"{'x': 654.53125, 'y': -150.96875, 'z': -854.96875}",True,False,{},"{'type': 'M (Red dwarf) Star', 'name': 'NGC 2232 Sector RP-E b12-1 A', 'isScoopable': True}",,NGC 2232 Sector CR-L b8-0, OSC III,
59.94,3.0,NGC 2232 Sector TE-Q c5-1,14571046,359804047906.0,"{'x': 654.59375, 'y': -169.6875, 'z': -887.53125}",True,False,{},"{'type': 'T Tauri Star', 'name': 'NGC 2232 Sector TE-Q c5-1', 'isScoopable': False}",,NGC 2232 Sector CR-L b8-0, OSC III,
59.67,2.0,NGC 2232 Sector FN-I b10-1,78634076,2878567294017.0,"{'x': 654.6875, 'y': -119.8125, 'z': -894.46875}",False,False,{},"{'type': 'T Tauri Star', 'name': 'NGC 2232 Sector FN-I b10-1 A', 'isScoopable': False}",,NGC 2232 Sector CR-L b8-0, OSC III,
79.6,17.0,NGC 2232 Sector HR-W d1-24,6709376,835245263115.0,"{'x': 654.8125, 'y': -225.15625, 'z': -975.78125}",True,False,{},"{'type': 'A (Blue-White) Star', 'name': 'NGC 2232 Sector HR-W d1-24', 'isScoopable': True}",,NGC 2232 Sector CR-L b8-0, OSC III,
77.44,14.0,NGC 2232 Sector LX-U d2-30,11829596,1041403693331.0,"{'x': 633.46875, 'y': -195.625, 'z': -885.34375}",True,False,{},"{'type': 'F (White) Star', 'name': 'NGC 2232 Sector LX-U d2-30', 'isScoopable': True}",,NGC 2232 Sector CR-L b8-0, OSC III,
39.01,3.0,NGC 2232 CPK 5008,56087499,20470484771897.0,"{'x': 633.46875, 'y': -150.84375, 'z': -913.71875}",False,False,{},"{'type': 'M (Red dwarf) Star', 'name': 'NGC 2232 CPK 5008 A', 'isScoopable': True}",,NGC 2232 Sector CR-L b8-0, OSC III,
38.15,3.0,NGC 2232 Sector FW-W d1-26,40771524,903964756235.0,"{'x': 633.375, 'y': -180.3125, 'z': -953.90625}",True,False,{},"{'type': 'G (White-Yellow) Star', 'name': 'NGC 2232 Sector FW-W d1-26 A', 'isScoopable': True}",,NGC 2232 Sector CR-L b8-0, OSC III,
72.64,2.0,NGC 2232 Sector MN-S b4-0,11655684,679275406353.0,"{'x': 633.375, 'y': -181.90625, 'z': -1006.46875}",True,False,{},"{'type': 'M (Red dwarf) Star', 'name': 'NGC 2232 Sector MN-S b4-0 A', 'isScoopable': True}",,NGC 2232 Sector CR-L b8-0, OSC III,
31.04,8.0,NGC 2232 CPK 6800,25662997,5077321983025.0,"{'x': 633.3125, 'y': -146.5625, 'z': -925.53125}",True,False,{},"{'type': 'M (Red dwarf) Star', 'name': 'NGC 2232 CPK 6800', 'isScoopable': True}",,NGC 2232 Sector CR-L b8-0, OSC III,
43.76,2.0,NGC 2232 Sector RT-R c4-3,10812029,909559829018.0,"{'x': 633.03125, 'y': -188.4375, 'z': -944.40625}",True,False,{},{},,NGC 2232 Sector CR-L b8-0, OSC III,
27.75,14.0,NGC 2232 CPK 3591,56036427,11674391749681.0,"{'x': 632.875, 'y': -149.0625, 'z': -931.53125}",False,False,{},"{'type': 'M (Red dwarf) Star', 'name': 'NGC 2232 CPK 3591', 'isScoopable': True}",,NGC 2232 Sector CR-L b8-0, OSC III,
54.82,8.0,NGC 2232 Sector AH-K b9-0,64968208,679275603001.0,"{'x': 632.8125, 'y': -108.0625, 'z': -922.53125}",False,False,{},"{'type': 'M (Red dwarf) Star', 'name': 'NGC 2232 Sector AH-K b9-0', 'isScoopable': True}",,NGC 2232 Sector CR-L b8-0, OSC III,
28.56,13.0,NGC 2232 CPK 18556,36840493,16072438260785.0,"{'x': 632.75, 'y': -146.6875, 'z': -930.78125}",True,False,{},"{'type': 'M (Red dwarf) Star', 'name': 'NGC 2232 CPK 18556', 'isScoopable': True}",,NGC 2232 Sector CR-L b8-0, OSC III,
29.9,7.0,NGC 2232 Sector FW-W d1-15,6335233,526007634187.0,"{'x': 632.75, 'y': -166.09375, 'z': -954.65625}",True,False,{},"{'type': 'F (White) Star', 'name': 'NGC 2232 Sector FW-W d1-15', 'isScoopable': True}",,NGC 2232 Sector CR-L b8-0, OSC III,
51.53,4.0,NGC 2232 CPK 18425,56089781,5077322048577.0,"{'x': 632.625, 'y': -137.84375, 'z': -901.625}",False,False,{},"{'type': 'M (Red dwarf) Star', 'name': 'NGC 2232 CPK 18425 A', 'isScoopable': True}",,NGC 2232 Sector CR-L b8-0, OSC III,
7.16,1.0,NGC 2232 CPK 18607,55377280,679543907369.0,"{'x': 654.0625, 'y': -148.40625, 'z': -950.15625}",False,False,{},"{'type': 'M (Red dwarf) Star', 'name': 'NGC 2232 CPK 18607', 'isScoopable': True}",,NGC 2232 Sector CR-L b8-0, OSC III,
47.89,9.0,NGC 2232 Sector VZ-O b6-1,16053169,2878567097377.0,"{'x': 649.5, 'y': -179.03125, 'z': -983.4375}",True,False,{},"{'type': 'M (Red dwarf) Star', 'name': 'NGC 2232 Sector VZ-O b6-1', 'isScoopable': True}",,NGC 2232 Sector CR-L b8-0, OSC III,
68.04,7.0,NGC 2232 Sector HC-L b8-0,16712279,679543710769.0,"{'x': 649.4375, 'y': -217.96875, 'z': -930.375}",True,False,{},{},,NGC 2232 Sector CR-L b8-0, OSC III,
16.92,17.0,NGC 2232 CPK 11320,8796804,11674660185137.0,"{'x': 649.21875, 'y': -148.34375, 'z': -930.1875}",True,False,{},"{'type': 'M (Red dwarf) Star', 'name': 'NGC 2232 CPK 11320 A', 'isScoopable': True}",,NGC 2232 Sector CR-L b8-0, OSC III,
95.81,2.0,NGC 2232 Sector DM-T b4-0,43343583,679544169489.0,"{'x': 643.53125, 'y': -80.25, 'z': -1006.84375}",True,False,{},"{'type': 'M (Red dwarf) Star', 'name': 'NGC 2232 Sector DM-T b4-0 A', 'isScoopable': True}",,NGC 2232 Sector CR-L b8-0, OSC III,
78.56,,NGC 2232 Sector LY-P b6-1,28004010,2878567425057.0,"{'x': 643.625, 'y': -78.21875, 'z': -968.375}",False,False,{},{},,NGC 2232 Sector CR-L b8-0, OSC III,
75.42,11.0,NGC 2232 Sector HC-U c3-9,3253207,2558827368978.0,"{'x': 643.625, 'y': -78.90625, 'z': -958.03125}",True,False,{},{},,NGC 2232 Sector CR-L b8-0, OSC III,
51.52,,NGC 2232 Sector BB-N b7-1,25534011,2878567031849.0,"{'x': 643.6875, 'y': -200.34375, 'z': -956}",True,False,{},"{'type': 'M (Red dwarf) Star', 'name': 'NGC 2232 Sector BB-N b7-1 A', 'isScoopable': True}",,NGC 2232 Sector CR-L b8-0, OSC III,
74.22,4.0,NGC 2232 Sector NT-P b6-0,25596933,679544103969.0,"{'x': 643.75, 'y': -88.25, 'z': -980.46875}",True,False,{},{},,NGC 2232 Sector CR-L b8-0, OSC III,
87.82,11.0,NGC 2232 Sector PU-E b12-1,25735697,2878567228497.0,"{'x': 643.75, 'y': -137.71875, 'z': -859.09375}",True,False,{},"{'type': 'M (Red dwarf) Star', 'name': 'NGC 2232 Sector PU-E b12-1', 'isScoopable': True}",,NGC 2232 Sector CR-L b8-0, OSC III,
61.97,8.0,NGC 2232 Sector BQ-Y d30,16165959,1041403709699.0,"{'x': 643.84375, 'y': -156.21875, 'z': -1005.09375}",True,False,{},"{'type': 'G (White-Yellow) Star', 'name': 'NGC 2232 Sector BQ-Y d30', 'isScoopable': True}",,NGC 2232 Sector CR-L b8-0, OSC III,
25.8,7.0,NGC 2232 Sector ZF-N b7-0,77447149,679543841833.0,"{'x': 643.875, 'y': -169.46875, 'z': -958.1875}",False,False,{},"{'type': 'M (Red dwarf) Star', 'name': 'NGC 2232 Sector ZF-N b7-0', 'isScoopable': True}",,NGC 2232 Sector CR-L b8-0, OSC III,
21.93,35.0,NGC 2232 CPK 2870,14571120,9475636929585.0,"{'x': 643.90625, 'y': -156.03125, 'z': -927.71875}",True,False,{},"{'type': 'M (Red dwarf) Star', 'name': 'NGC 2232 CPK 2870 A', 'isScoopable': True}",,NGC 2232 Sector CR-L b8-0, OSC III,
15.36,7.0,NGC 2232 CPK 18626,14571156,7276613674025.0,"{'x': 643.5, 'y': -152.8125, 'z': -951.75}",True,False,{},"{'type': 'M (Red dwarf) Star', 'name': 'NGC 2232 CPK 18626 A', 'isScoopable': True}",,NGC 2232 Sector CR-L b8-0, OSC III,
82.65,2.0,NGC 2232 Sector HY-G b11-2,13810511,5077590615113.0,"{'x': 643.90625, 'y': -97.65625, 'z': -883.78125}",True,False,{},"{'type': 'M (Red dwarf) Star', 'name': 'NGC 2232 Sector HY-G b11-2 A', 'isScoopable': True}",,NGC 2232 Sector CR-L b8-0, OSC III,
60.08,4.0,NGC 2232 Sector HR-W d1-17,6675282,594727094539.0,"{'x': 643.96875, 'y': -210.21875, 'z': -938.71875}",True,False,{},"{'type': 'T Tauri Star', 'name': 'NGC 2232 Sector HR-W d1-17 A', 'isScoopable': False}",,NGC 2232 Sector CR-L b8-0, OSC III,
13.77,17.0,NGC 2232 CPK 18560,8796625,16072706696233.0,"{'x': 644.1875, 'y': -154.65625, 'z': -948.5625}",True,False,{},"{'type': 'M (Red dwarf) Star', 'name': 'NGC 2232 CPK 18560 A', 'isScoopable': True}",,NGC 2232 Sector CR-L b8-0, OSC III,
80.87,15.0,NGC 2232 Sector BQ-Y d18,30818355,629086849283.0,"{'x': 644.28125, 'y': -106.75, 'z': -1010.5625}",True,False,{},"{'type': 'F (White) Star', 'name': 'NGC 2232 Sector BQ-Y d18 A', 'isScoopable': True}",,NGC 2232 Sector CR-L b8-0, OSC III,
20.32,24.0,NGC 2232 CPK 2082,8796747,13873683440689.0,"{'x': 644.3125, 'y': -156.875, 'z': -929.75}",True,False,{},"{'type': 'M (Red dwarf) Star', 'name': 'NGC 2232 CPK 2082', 'isScoopable': True}",,NGC 2232 Sector CR-L b8-0, OSC III,
75.23,1.0,NGC 2232 Sector LX-U d2-29,25621218,1007043954963.0,"{'x': 644.375, 'y': -187.40625, 'z': -879.625}",True,False,{},"{'type': 'G (White-Yellow) Star', 'name': 'NGC 2232 Sector LX-U d2-29', 'isScoopable': True}",,NGC 2232 Sector CR-L b8-0, OSC III,
52.07,35.0,NGC 2232 Sector LI-S c4-9,81700082,2558827368986.0,"{'x': 644.5, 'y': -103.4375, 'z': -930.5}",False,False,{},"{'type': 'K (Yellow-Orange) Star', 'name': 'NGC 2232 Sector LI-S c4-9', 'isScoopable': True}",,NGC 2232 Sector CR-L b8-0, OSC III,
20.14,7.0,NGC 2232 CPK 657,56035429,33664892740657.0,"{'x': 644.8125, 'y': -158.71875, 'z': -930.3125}",True,False,{},"{'type': 'M (Red dwarf) Star', 'name': 'NGC 2232 CPK 657 A', 'isScoopable': True}",,NGC 2232 Sector CR-L b8-0, OSC III,
67.37,10.0,NGC 2232 Sector DW-M b7-0,15910059,679543710761.0,"{'x': 645.0625, 'y': -217.40625, 'z': -954.875}",True,False,{},"{'type': 'M (Red dwarf) Star', 'name': 'NGC 2232 Sector DW-M b7-0 A', 'isScoopable': True}",,NGC 2232 Sector CR-L b8-0, OSC III,
15.46,4.0,NGC 2232 CPK 18572,56005065,79331035403.0,"{'x': 645.15625, 'y': -151.5625, 'z': -934.9375}",True,False,{},"{'type': 'F (White) Star', 'name': 'NGC 2232 CPK 18572 A', 'isScoopable': True}",,NGC 2232 Sector CR-L b8-0, OSC III,
74.93,,NGC 2232 Sector HC-U c3-8,84300406,2283949462034.0,"{'x': 643.9375, 'y': -79.125, 'z': -956.6875}",False,False,{},{},,NGC 2232 Sector CR-L b8-0, OSC III,
14.62,15.0,NGC 2232 Sector PY-R c4-3,47434037,909559861786.0,"{'x': 643.21875, 'y': -147.625, 'z': -943.28125}",True,False,{},"{'type': 'K (Yellow-Orange) Star', 'name': 'NGC 2232 Sector PY-R c4-3 A', 'isScoopable': True}",,NGC 2232 Sector CR-L b8-0, OSC III,
29.33,10.0,NGC 2232 CPK 15002,56037211,7276613739577.0,"{'x': 643.1875, 'y': -143.09375, 'z': -920.46875}",False,False,{},"{'type': 'M (Red dwarf) Star', 'name': 'NGC 2232 CPK 15002 A', 'isScoopable': True}",,NGC 2232 Sector CR-L b8-0, OSC III,
96.3,,NGC 2232 Sector HS-R b5-1,22787141,2878567425049.0,"{'x': 643.1875, 'y': -72.28125, 'z': -997.0625}",False,False,{},{},,NGC 2232 Sector CR-L b8-0, OSC III,
58.04,21.0,NGC 2232 Sector VF-M b8-1,50843710,2878567359537.0,"{'x': 641.90625, 'y': -96.125, 'z': -939.625}",True,False,{},"{'type': 'M (Red dwarf) Star', 'name': 'NGC 2232 Sector VF-M b8-1 A', 'isScoopable': True}",,NGC 2232 Sector CR-L b8-0, OSC III,
83.31,21.0,NGC 2232 Sector HR-W d1-23,45807143,800885524747.0,"{'x': 642, 'y': -230.25, 'z': -968.6875}",True,False,{},"{'type': 'G (White-Yellow) Star', 'name': 'NGC 2232 Sector HR-W d1-23', 'isScoopable': True}",,NGC 2232 Sector CR-L b8-0, OSC III,
22.34,11.0,NGC 2232 CPK 4620,56036002,27067822974001.0,"{'x': 642, 'y': -152.875, 'z': -928.3125}",True,False,{},"{'type': 'M (Red dwarf) Star', 'name': 'NGC 2232 CPK 4620', 'isScoopable': True}",,NGC 2232 Sector CR-L b8-0, OSC III,
17.03,1.0,NGC 2232 CPK 1176,48118716,35863915996209.0,"{'x': 642.03125, 'y': -155.46875, 'z': -937.6875}",True,False,{},"{'type': 'M (Red dwarf) Star', 'name': 'NGC 2232 CPK 1176', 'isScoopable': True}",,NGC 2232 Sector CR-L b8-0, OSC III,
24.56,19.0,NGC 2232 CPK 3535,23546100,7276613674033.0,"{'x': 642.0625, 'y': -154.75, 'z': -925.53125}",True,False,{},"{'type': 'M (Red dwarf) Star', 'name': 'NGC 2232 CPK 3535 A', 'isScoopable': True}",,NGC 2232 Sector CR-L b8-0, OSC III,
27.8,10.0,NGC 2232 Sector FW-W d1-31,5774222,1075763448075.0,"{'x': 642.09375, 'y': -131.6875, 'z': -956.46875}",True,False,{},"{'type': 'A (Blue-White) Star', 'name': 'NGC 2232 Sector FW-W d1-31', 'isScoopable': True}",,NGC 2232 Sector CR-L b8-0, OSC III,
73.91,2.0,NGC 2232 Sector DS-I b10-1,21775108,2878567359553.0,"{'x': 642.125, 'y': -103.375, 'z': -891.03125}",True,False,{},"{'type': 'M (Red dwarf) Star', 'name': 'NGC 2232 Sector DS-I b10-1 A', 'isScoopable': True}",,NGC 2232 Sector CR-L b8-0, OSC III,
75.15,26.0,NGC 2232 Sector LI-J b9-1,47558996,2878566966329.0,"{'x': 642.1875, 'y': -221.40625, 'z': -920.34375}",False,False,{},"{'type': 'M (Red dwarf) Star', 'name': 'NGC 2232 Sector LI-J b9-1', 'isScoopable': True}",,NGC 2232 Sector CR-L b8-0, OSC III,
20.31,27.0,NGC 2232 CPK 8338,24932712,29266846229553.0,"{'x': 642.34375, 'y': -148.21875, 'z': -931.28125}",True,False,{},"{'type': 'M (Red dwarf) Star', 'name': 'NGC 2232 CPK 8338', 'isScoopable': True}",,NGC 2232 Sector CR-L b8-0, OSC III,
93.13,,NGC 2232 Sector NZ-E b12-1,9679691,2878567294033.0,"{'x': 642.4375, 'y': -123.125, 'z': -857.375}",True,False,{},{},,NGC 2232 Sector CR-L b8-0, OSC III,
93.43,,NGC 2232 Sector HM-U b3-0,14700920,679543907337.0,"{'x': 642.5, 'y': -149.8125, 'z': -1036.96875}",False,False,{},{},,NGC 2232 Sector CR-L b8-0, OSC III,
92.47,2.0,HD 45284,3217367,289274150.0,"{'x': 642.5, 'y': -158.0625, 'z': -853.625}",True,False,{},"{'type': 'B (Blue-White) Star', 'name': 'HD 45284 A', 'isScoopable': True}",,NGC 2232 Sector CR-L b8-0, OSC III,
96.68,12.0,NGC 2232 Sector RJ-H b10-0,19277260,679543645249.0,"{'x': 642.625, 'y': -231.09375, 'z': -891.1875}",False,False,{},"{'type': 'M (Red dwarf) Star', 'name': 'NGC 2232 Sector RJ-H b10-0', 'isScoopable': True}",,NGC 2232 Sector CR-L b8-0, OSC III,
96.67,23.0,NGC 2232 Sector BX-I b10-0,55250527,679544169537.0,"{'x': 642.6875, 'y': -70.5, 'z': -894.625}",True,False,{},"{'type': 'M (Red dwarf) Star', 'name': 'NGC 2232 Sector BX-I b10-0', 'isScoopable': True}",,NGC 2232 Sector CR-L b8-0, OSC III,
80.26,,NGC 2232 Sector XQ-K b9-1,25600156,2878567425081.0,"{'x': 642.8125, 'y': -79.875, 'z': -912.34375}",False,False,{},"{'type': 'T Tauri Star', 'name': 'NGC 2232 Sector XQ-K b9-1 A', 'isScoopable': False}",,NGC 2232 Sector CR-L b8-0, OSC III,
88.36,2.0,NGC 2232 Sector TK-E b12-1,6718722,2878567097425.0,"{'x': 642.875, 'y': -178.15625, 'z': -861.5625}",True,False,{},"{'type': 'T Tauri Star', 'name': 'NGC 2232 Sector TK-E b12-1 A', 'isScoopable': False}",,NGC 2232 Sector CR-L b8-0, OSC III,
68.34,2.0,NGC 2232 Sector JX-S b4-0,22703993,679543972881.0,"{'x': 642.90625, 'y': -131.21875, 'z': -1008.28125}",True,False,{},"{'type': 'M (Red dwarf) Star', 'name': 'NGC 2232 Sector JX-S b4-0 A', 'isScoopable': True}",,NGC 2232 Sector CR-L b8-0, OSC III,
16.55,11.0,NGC 2232 Sector PY-R c4-1,29629587,359804047898.0,"{'x': 642.90625, 'y': -145.6875, 'z': -938.96875}",True,False,{},"{'type': 'K (Yellow-Orange) Star', 'name': 'NGC 2232 Sector PY-R c4-1 A', 'isScoopable': True}",,NGC 2232 Sector CR-L b8-0, OSC III,
18.2,7.0,NGC 2232 CPK 18620,25558579,42460985762865.0,"{'x': 642.9375, 'y': -146.09375, 'z': -934.90625}",True,False,{},"{'type': 'M (Red dwarf) Star', 'name': 'NGC 2232 CPK 18620', 'isScoopable': True}",,NGC 2232 Sector CR-L b8-0, OSC III,
78.78,20.0,NGC 2232 Sector JC-V d2-25,3170883,869605017875.0,"{'x': 642.9375, 'y': -139.96875, 'z': -868.15625}",True,False,{},"{'type': 'K (Yellow-Orange) Star', 'name': 'NGC 2232 Sector JC-V d2-25', 'isScoopable': True}",,NGC 2232 Sector CR-L b8-0, OSC III,
14.59,12.0,NGC 2232 CPK 5647,55376995,679543907377.0,"{'x': 643.03125, 'y': -149.84375, 'z': -941.5625}",False,False,{},"{'type': 'M (Red dwarf) Star', 'name': 'NGC 2232 CPK 5647', 'isScoopable': True}",,NGC 2232 Sector CR-L b8-0, OSC III,
49.95,3.0,NGC 2232 Sector PO-P b6-0,25861407,679544038433.0,"{'x': 645.25, 'y': -120.5625, 'z': -981.75}",True,False,{},"{'type': 'M (Red dwarf) Star', 'name': 'NGC 2232 Sector PO-P b6-0 A', 'isScoopable': True}",,NGC 2232 Sector CR-L b8-0, OSC III,
95.9,,NGC 2232 Sector NJ-O b7-2,25327924,5077590746153.0,"{'x': 645.34375, 'y': -58.6875, 'z': -963.90625}",False,False,{},{},,NGC 2232 Sector CR-L b8-0, OSC III,
93.98,7.0,NGC 2232 Sector VZ-P c5-0,8803968,84926108194.0,"{'x': 645.40625, 'y': -222, 'z': -883.21875}",True,False,{},"{'type': 'T Tauri Star', 'name': 'NGC 2232 Sector VZ-P c5-0', 'isScoopable': False}",,NGC 2232 Sector CR-L b8-0, OSC III,
16.24,3.0,NGC 2232 CPK 18577,29293880,84926140954.0,"{'x': 645.5625, 'y': -147.9375, 'z': -934.03125}",True,False,{},"{'type': 'K (Yellow-Orange) Star', 'name': 'NGC 2232 CPK 18577 A', 'isScoopable': True}",,NGC 2232 Sector CR-L b8-0, OSC III,
82.9,,NGC 2232 Sector PI-S b4-0,3253303,679543776273.0,"{'x': 647.1875, 'y': -188.9375, 'z': -1018.21875}",True,False,{},"{'type': 'M (Red dwarf) Star', 'name': 'NGC 2232 Sector PI-S b4-0 A', 'isScoopable': True}",,NGC 2232 Sector CR-L b8-0, OSC III,
61.96,2.0,NGC 2232 Sector JH-V c2-0,25984635,84926108170.0,"{'x': 647.1875, 'y': -190.28125, 'z': -992.34375}",True,False,{},"{'type': 'K (Yellow-Orange) Star', 'name': 'NGC 2232 Sector JH-V c2-0 A', 'isScoopable': True}",,NGC 2232 Sector CR-L b8-0, OSC III,
30.92,16.0,NGC 2232 Sector TE-P b6-0,14571207,679543907361.0,"{'x': 647.40625, 'y': -150.4375, 'z': -974.03125}",True,False,{},"{'type': 'M (Red dwarf) Star', 'name': 'NGC 2232 Sector TE-P b6-0 A', 'isScoopable': True}",,NGC 2232 Sector CR-L b8-0, OSC III,
69.54,,NGC 2232 Sector LI-S c4-5,21163127,1459315741210.0,"{'x': 647.4375, 'y': -94.3125, 'z': -906.96875}",True,False,{},{},,NGC 2232 Sector CR-L b8-0, OSC III,
44.89,,NGC 2232 Sector FW-W d1-9,28791708,319849203979.0,"{'x': 647.6875, 'y': -174.1875, 'z': -906.90625}",False,False,{},{},,NGC 2232 Sector CR-L b8-0, OSC III,
14.29,28.0,NGC 2232 CPK 5195,47434094,20470753207337.0,"{'x': 647.75, 'y': -150.25, 'z': -955.375}",True,False,{},"{'type': 'M (Red dwarf) Star', 'name': 'NGC 2232 CPK 5195', 'isScoopable': True}",,NGC 2232 Sector CR-L b8-0, OSC III,
82.52,,NGC 2232 Sector LI-S c4-3,53733687,909559927322.0,"{'x': 647.78125, 'y': -75.15625, 'z': -915.875}",False,False,{},{},,NGC 2232 Sector CR-L b8-0, OSC III,
99.46,4.0,NGC 2232 Sector JH-V c2-3,5512437,909559829002.0,"{'x': 648.0625, 'y': -218.75, 'z': -1017.8125}",True,False,{},"{'type': 'G (White-Yellow) Star', 'name': 'NGC 2232 Sector JH-V c2-3 A', 'isScoopable': True}",,NGC 2232 Sector CR-L b8-0, OSC III,
33.03,6.0,NGC 2232 Sector FW-W d1-5,29627607,182410250507.0,"{'x': 648.0625, 'y': -156.21875, 'z': -913.25}",False,False,{},"{'type': 'F (White) Star', 'name': 'NGC 2232 Sector FW-W d1-5', 'isScoopable': True}",,NGC 2232 Sector CR-L b8-0, OSC III,
10.32,2.0,NGC 2232 CPK 18622,6681241,9475636929577.0,"{'x': 648.15625, 'y': -146.9375, 'z': -945.875}",True,False,{},"{'type': 'M (Red dwarf) Star', 'name': 'NGC 2232 CPK 18622 A', 'isScoopable': True}",,NGC 2232 Sector CR-L b8-0, OSC III,
15.8,19.0,NGC 2232 Sector VP-N b7-1,40333303,2878567228457.0,"{'x': 648.25, 'y': -142.25, 'z': -953.53125}",True,False,{},"{'type': 'M (Red dwarf) Star', 'name': 'NGC 2232 Sector VP-N b7-1 A', 'isScoopable': True}",,NGC 2232 Sector CR-L b8-0, OSC III,
51.82,,NGC 2232 Sector JX-T c3-6,61211571,1734193615378.0,"{'x': 648.3125, 'y': -116, 'z': -981.03125}",False,False,{},{},,NGC 2232 Sector CR-L b8-0, OSC III,
28.6,5.0,NGC 2232 Sector PY-R c4-2,28791707,634681954842.0,"{'x': 648.34375, 'y': -146.125, 'z': -918.125}",True,False,{},"{'type': 'K (Yellow-Orange) Star', 'name': 'NGC 2232 Sector PY-R c4-2 A', 'isScoopable': True}",,NGC 2232 Sector CR-L b8-0, OSC III,
63.54,19.0,NGC 2232 Sector VF-M b8-2,40333576,5077590615089.0,"{'x': 648.40625, 'y': -88.96875, 'z': -944.8125}",False,False,{},"{'type': 'M (Red dwarf) Star', 'name': 'NGC 2232 Sector VF-M b8-2 A', 'isScoopable': True}",,NGC 2232 Sector CR-L b8-0, OSC III,
14.03,4.0,NGC 2232 CPK 1050,3215260,84926140946.0,"{'x': 648.59375, 'y': -155.78125, 'z': -955.15625}",True,False,{},"{'type': 'G (White-Yellow) Star', 'name': 'NGC 2232 CPK 1050 A', 'isScoopable': True}",,NGC 2232 Sector CR-L b8-0, OSC III,
74.75,13.0,NGC 2232 Sector NN-S b4-1,25689863,2878567097361.0,"{'x': 648.75, 'y': -173.53125, 'z': -1015.78125}",True,False,{},"{'type': 'M (Red dwarf) Star', 'name': 'NGC 2232 Sector NN-S b4-1', 'isScoopable': True}",,NGC 2232 Sector CR-L b8-0, OSC III,
48.94,6.0,NGC 2232 Sector JX-T c3-7,67191514,2009071522322.0,"{'x': 648.8125, 'y': -121.6875, 'z': -982.3125}",False,False,{},"{'type': 'T Tauri Star', 'name': 'NGC 2232 Sector JX-T c3-7', 'isScoopable': False}",,NGC 2232 Sector CR-L b8-0, OSC III,
13.71,3.0,NGC 2232 Sector LS-T c3-1,14571162,359804047890.0,"{'x': 648.9375, 'y': -153.9375, 'z': -955.53125}",False,False,{},"{'type': 'K (Yellow-Orange) Star', 'name': 'NGC 2232 Sector LS-T c3-1 A', 'isScoopable': True}",,NGC 2232 Sector CR-L b8-0, OSC III,
11.1,3.0,NGC 2232 CPK 18605,55376199,113690773771.0,"{'x': 648.9375, 'y': -145.625, 'z': -940.625}",True,False,{},"{'type': 'G (White-Yellow) Star', 'name': 'NGC 2232 CPK 18605 A', 'isScoopable': True}",,NGC 2232 Sector CR-L b8-0, OSC III,
37.8,13.0,NGC 2232 Sector JX-T c3-1,6681249,359804080658.0,"{'x': 648.96875, 'y': -117.59375, 'z': -958.3125}",True,False,{},"{'type': 'K (Yellow-Orange) Star', 'name': 'NGC 2232 Sector JX-T c3-1', 'isScoopable': True}",,NGC 2232 Sector CR-L b8-0, OSC III,
66.13,,NGC 2232 Sector TE-Q c5-2,67213543,634681954850.0,"{'x': 648.96875, 'y': -176.96875, 'z': -884.0625}",False,False,{},{},,NGC 2232 Sector CR-L b8-0, OSC III,
14.19,1.0,NGC 2232 CPK 11925,42770366,679543972905.0,"{'x': 647.15625, 'y': -143.0625, 'z': -949.59375}",False,False,{},"{'type': 'M (Red dwarf) Star', 'name': 'NGC 2232 CPK 11925', 'isScoopable': True}",,NGC 2232 Sector CR-L b8-0, OSC III,
88.62,,NGC 2232 Sector GS-R b5-0,31896867,679275734041.0,"{'x': 630.4375, 'y': -79.96875, 'z': -989.0625}",False,False,{},{},,NGC 2232 Sector CR-L b8-0, OSC III,
